url,pca_x,pca_y,cos_dist
https://www.cityofkingston.ca/documents/10180/221349/COU_A1812-12205.pdf/5f4b7542-0351-4a9c-8d84-15f03db471a3,0.6660188376585457,0.8031849041279476,0.9323167289617273
https://www.cityofkingston.ca/documents/10180/4466895/COU_A1314-14087.pdf/8783a289-b29b-445f-ad82-7b643de8c4c6,0.8266580518164338,0.561843098282694,0.9321135761895092
https://www.cityofkingston.ca/documents/10180/19984298/COU_A1817-17183.pdf/0ab526f2-4126-4dd1-b983-6046c4b7d843,0.26878192422239205,0.6269536079037851,0.9318562012630982
https://www.cityofkingston.ca/documents/10180/8271040/COU_A0815-15167.pdf/81dd1888-ee99-4042-9c54-b503a4d8f5ca,0.5063552177641077,0.6446472669235607,0.9315075417143304
https://www.cityofkingston.ca/documents/10180/746876/COU_A0512-12063.pdf/f0819644-d49c-4d4b-beee-ad6042464366,0.45699518307306475,0.7020458597461261,0.9314259965335451
https://www.cityofkingston.ca/documents/10180/3372953/COU_A0214-14033.pdf/01d63350-f9d2-44fc-b118-da28ee8e0ad5,0.6702714397977797,0.78328098286456,0.9314107927712912
https://www.cityofkingston.ca/documents/10180/19984298/COU_A1817-17204.pdf/738e587a-6c38-497c-9b16-6e9009a8edb1,0.32582844873526684,0.24155216296021356,0.9312238693824252
https://www.cityofkingston.ca/documents/10180/12015737/COU_A0216-16018.pdf/2fa3ee6a-ea9d-441c-962b-4e001fc516f4,0.662453612818876,0.5515521860468683,0.9311204652104366
https://www.cityofkingston.ca/documents/10180/14807786/COU_A2016-16238.pdf/dfdec6f3-2334-46ac-9f91-a2165a95e4b4,0.5082060734217084,0.049898719727884865,0.9308998049730639
https://www.cityofkingston.ca/documents/10180/561782/COU_A11-13130.pdf/c0e451c5-d507-40d0-bb9b-319a4da044d2,0.4531685350176963,0.26933978350757426,0.9306646672722777
https://www.cityofkingston.ca/documents/10180/702730/COU_A1212-12119.pdf/ce1b591a-24f0-47ce-9369-77301ec01fa7,0.4452520424671929,0.39532979014867287,0.9305409758810391
https://www.cityofkingston.ca/documents/10180/15414811/RAC_A0416-SchedB.pdf/7585a859-6bca-46c7-bff9-f975a52211de,0.32007521663054955,0.3439058503952867,0.929918823094877
https://www.cityofkingston.ca/documents/10180/108592/COU_A0513-13052.pdf/637d66a0-b85a-4bb7-a9f8-8ea67c629be0,0.41336601830932623,0.6218921956559558,0.9298166660039913
https://www.cityofkingston.ca/documents/10180/13298708/COU_A1116-16065.pdf/00365bc7-4c7f-46bd-bc25-6255fe4e9927,0.6495483952301154,0.6265135678270977,0.9297075461501564
https://www.cityofkingston.ca/documents/10180/634489/EIT_A0413-13002.pdf/f6f533eb-de00-4c51-bc67-fdba4d5c1096,0.6404663234466974,0.526035951742259,0.929667258811128
https://www.cityofkingston.ca/documents/10180/2901265/MAA_A0913-SchedA.pdf/bb31d66a-26ef-41ce-946d-41a835614b2c,0.7428054339242421,0.4691548016270184,0.9296536637584526
https://www.cityofkingston.ca/documents/10180/469291/PLN_A1312-SchedA.pdf/73db641e-2166-49c4-9cf6-ce748c96ddd4,0.8603954774781778,0.21954975499152835,0.9294141291735293
https://www.cityofkingston.ca/documents/10180/74590/COU_Agenda-2512.pdf/27deb83e-43ea-4813-b51a-b0dc3c176238,0.41290906481458217,0.3281933957759127,0.929314058131936
https://www.cityofkingston.ca/documents/10180/561782/COU_A11-13151.pdf/db41ea6e-a663-49b6-9d3e-8f9f63b49609,0.6807779830563842,0.7079331980348672,0.9293121547459584
https://www.cityofkingston.ca/documents/10180/11849298/COU_A0116-16013.pdf/c4c858ce-39ef-4a51-bce4-2b118ae05fa4,0.5860351853828151,0.46618036126508217,0.929093374275166
https://www.cityofkingston.ca/documents/10180/1114879/COU_A1513-13201.pdf/1add9930-0f98-444e-9af2-7f19a96a7c0a,0.5347815791996811,0.2445162829740691,0.9290430807089595
https://www.cityofkingston.ca/documents/10180/1022345/HHC_A0312-SchedA.pdf/fa885b7e-ef80-4dc0-b2f8-07a283e81455,0.3704607712355261,0.43804260553350177,0.9288702146752466
https://www.cityofkingston.ca/documents/10180/117090/HHC_A0213-SchedA.pdf/8f4ca840-c4db-4f29-8d2a-2939a2bcc626,0.27910768008265074,0.40140117527171665,0.9288258208320882
https://www.cityofkingston.ca/documents/10180/221349/COU_A1812-12255.pdf/93b538e4-a6d9-43b8-ad97-2c36e5846160,0.053726462821258085,0.7005831321827033,0.9285895181221819
https://www.cityofkingston.ca/documents/10180/8349385/COU_A0915-15183.pdf/8165cac2-09d9-4095-8aa4-2d1414c7704b,0.5064883373699222,0.3860694448358511,0.9284799237974558
https://www.cityofkingston.ca/documents/10180/108592/COU_A0513-13083.pdf/49e94ffa-d5fb-4dd1-aae1-4b6cadc57f64,0.5507695048508087,0.6456529723807798,0.9279981975525566
https://www.cityofkingston.ca/documents/10180/12346827/COU_A0316-16047.pdf/ca3fe7b6-87d2-429c-b6a1-6d868a9de05a,0.09246275974736987,0.8648846442996155,0.9279592935123474
https://www.cityofkingston.ca/documents/10180/10419038/COU_A1915-15326.pdf/644fde47-b3ba-4ee8-9e06-afa2e8263c15,0.5258716455816649,0.12753542583454872,0.9278001274862688
https://www.cityofkingston.ca/documents/10180/3050121/COU_A2413-13376.pdf/932c0d6c-0fa9-4a45-b9aa-945a3d1cdde6,0.4256948822521159,0.41786802112517224,0.9275051832073723
https://www.cityofkingston.ca/documents/10180/19606728/COU_A1717-17190.pdf/350cdda4-3362-4c06-881f-3661d09dea82,0.8936782649416684,0.3574877451334337,0.9274821201079063
https://www.cityofkingston.ca/documents/10180/440796/COU_A2712-12379.pdf/98b5b20f-a759-4980-9ef5-ec35efa0504f,0.7548859525778117,0.5197258014311112,0.9273960356488073
https://www.cityofkingston.ca/documents/10180/2228293/COU_A1913-13315.pdf/26a9f09d-90c1-4b25-ba0d-6384b2b2e453,0.2686516615203068,0.44752822473452036,0.9273826249210909
https://www.cityofkingston.ca/documents/10180/626683/COU_A1712-12217.pdf/ade2946b-891c-4ad8-b7a9-4f70701ec32f,0.5207807445386099,0.5933190927544222,0.927303924714487
https://www.cityofkingston.ca/documents/10180/9994530/MHC_A07-SchedA.pdf/dc985dda-8b3a-41cd-886a-dcfa84eb64ff,0.5646762416703598,0.24876246897947754,0.9272797173622932
https://www.cityofkingston.ca/documents/10180/2388328/COU_A2013-13338.pdf/08e48a40-7ea8-48fa-ab7b-dd109d6ba66d,0.34151794418222103,0.7626395275514365,0.9269934143028882
https://www.cityofkingston.ca/documents/10180/969979/APL_Agenda_0512.pdf/eefee529-3643-46c7-ba03-033a15a3057c,0.5334761965756656,0.43968407024303235,0.926836456863143
https://www.cityofkingston.ca/documents/10180/702730/COU_A1212-12121.pdf/be7c3075-4caf-4938-ad38-1993fb31eb51,1.0,0.7875625134734467,0.9267575008747424
https://www.cityofkingston.ca/documents/10180/11579770/EITP_A1115-SchedA.pdf/7928f4e6-9f2c-4265-b625-9324d589eeae,0.11595549897913025,0.48617177019856245,0.9264287495446119
https://www.cityofkingston.ca/documents/10180/9534903/COU_A1615-15270.pdf/b9a844eb-16eb-49c0-a7a6-39fabe8d1541,0.756373790464931,0.6521568593961027,0.9263233283165431
https://www.cityofkingston.ca/documents/10180/8406816/COU_A1015-15182.pdf/df34d722-7a39-4ffb-83d7-622d8ddd34fb,0.13362859639647068,0.7293345261293076,0.9261467237238609
https://www.cityofkingston.ca/documents/10180/6079018/COU_A2614-14261.pdf/e03025a8-f24e-4598-91c4-eecf781ea1ca,0.514642878307564,0.17333199444035652,0.9259989731902752
https://www.cityofkingston.ca/documents/10180/19407531/MAAC_A0517-SchedB.pdf/0d085c52-c358-4f3f-a716-6235d49ee1c0,0.1428500276168446,0.18036536640009226,0.9259017666668411
https://www.cityofkingston.ca/documents/10180/4629032/COU_A1514-ARCP54.pdf/a546d500-73a8-4bfd-bd34-569c7ac43cf5,0.3315227788728546,0.6183623286160378,0.925878950650971
https://www.cityofkingston.ca/documents/10180/550254/COU_A1912-12276.pdf/171e2d43-9ab3-4ac8-95ce-0a6d3d637cf7,0.5758106091619404,0.6797800040370987,0.9254373085820283
https://www.cityofkingston.ca/documents/10180/9363269/COU_A1515-15244.pdf/b53249c6-142e-4300-9441-1db629c5432e,0.3632785922465026,0.5260813909113286,0.9254349569493082
